DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
449,19540417,    0,     ,
449,19540418,    0,     ,
449,19540419,    3,     ,
449,19540420,    3,     ,
449,19540421,    0,     ,
449,19540422,    0,     ,
449,19540423,    0,     ,
449,19540424,    0,     ,
449,19540425,    0,     ,
449,19540426,    0,     ,
449,19540427,    0,     ,
449,19540428,    0,     ,
449,19540429,    0,     ,
449,19540430,    0,     ,
449,19540501,    0,     ,
449,19540502,    3,     ,
449,19540503,   49,     ,
449,19540504,    3,     ,
449,19540505,    2,     ,
449,19540506,   17,     ,
449,19540507,    0,     ,
449,19540508,    1,     ,
449,19540509,    0,     ,
449,19540510,    0,     ,
449,19540511,    0,     ,
449,19540512,    0,     ,
449,19540513,    0,     ,
449,19540514,    0,     ,
449,19540515,    0,     ,
449,19540516,    0,     ,
449,19540517,    0,     ,
449,19540518,    0,     ,
449,19540519,    9,     ,
449,19540520,    0,     ,
449,19540521,   25,     ,
449,19540522,   67,     ,
449,19540523,   40,     ,
449,19540524,   27,     ,
449,19540525,    0,     ,
449,19540526,    0,     ,
449,19540527,    0,     ,
449,19540528,    0,     ,
449,19540529,   58,     ,
449,19540530,    0,     ,
449,19540531,    0,     ,
449,19540601,    3,     ,
449,19540602,    3,     ,
449,19540603,   10,     ,
449,19540604,    0,     ,
449,19540605,    0,     ,
449,19540606,   35,     ,
449,19540607,    5,     ,
449,19540608,    0,     ,
449,19540609,   99,     ,
449,19540610,    2,     ,
449,19540611,    2,     ,
449,19540612,    0,     ,
449,19540613,   45,     ,
449,19540614,  509,     ,
449,19540615,    1,     ,
449,19540616,    0,     ,
449,19540617,    0,     ,
449,19540618,    1,     ,
449,19540619,    0,     ,
449,19540620,  221,     ,
449,19540621,    0,     ,
449,19540622,    0,     ,
449,19540623,    0,     ,
449,19540624,    1,     ,
449,19540625,    0,     ,
449,19540626,  110,     ,
449,19540627,    1,     ,
449,19540628,    0,     ,
449,19540629,   17,     ,
449,19540630,    0,     ,
449,19540701,    0,     ,
449,19540702,    1,     ,
449,19540703,    0,     ,
449,19540704,   11,     ,
449,19540705,  107,     ,
449,19540706,   48,     ,
449,19540707,   37,     ,
449,19540708,    0,     ,
449,19540709,    0,     ,
449,19540710,    0,     ,
449,19540711,    0,     ,
449,19540712,    0,     ,
449,19540713,    7,     ,
449,19540714,    2,     ,
449,19540715,   51,     ,
449,19540716,   45,     ,
449,19540717,  112,     ,
449,19540718,  403,     ,
449,19540719,   94,     ,
449,19540720,    2,     ,
449,19540721,   13,     ,
449,19540722,    0,     ,
449,19540723,    0,     ,
449,19540724,   75,     ,
449,19540725,    1,     ,
449,19540726,  376,     ,
449,19540727,   54,     ,
449,19540728,    8,     ,
449,19540729,  207,     ,
449,19540730,    1,     ,
449,19540731,   44,     ,
449,19540801,    2,     ,
449,19540802,    0,     ,
449,19540803,    0,     ,
449,19540804,    0,     ,
449,19540805,    0,     ,
449,19540806,    0,     ,
449,19540807,  323,     ,
449,19540808,   85,     ,
449,19540809,   22,     ,
449,19540810,   55,     ,
449,19540811,   76,     ,
449,19540812,    0,     ,
449,19540813,   76,     ,
449,19540814,    2,     ,
449,19540815,    1,     ,
449,19540816,    0,     ,
449,19540817,   73,     ,
449,19540818,   37,     ,
449,19540819,    9,     ,
449,19540820,   90,     ,
449,19540821,   69,     ,
449,19540822,   23,     ,
449,19540823,    0,     ,
449,19540824,  265,     ,
449,19540825,   82,     ,
449,19540826,    0,     ,
449,19540827,    0,     ,
449,19540828,    0,     ,
449,19540829,    0,     ,
449,19540830,    0,     ,
449,19540831,    0,     ,
449,19540901,    0,     ,
449,19540902,    0,     ,
449,19540903,    0,     ,
449,19540904,    0,     ,
449,19540905,   52,     ,
449,19540906,   41,     ,
449,19540907,    2,     ,
449,19540908,    7,     ,
449,19540909,    7,     ,
449,19540910,    9,     ,
449,19540911,   57,     ,
449,19540912,   44,     ,
449,19540913,   24,     ,
449,19540914,   31,     ,
449,19540915,    2,     ,
449,19540916,    2,     ,
449,19540917,   49,     ,
449,19540918,    3,     ,
449,19540919,    2,     ,
449,19540920,  122,     ,
449,19540921,   23,     ,
449,19540922,  123,     ,
449,19540923,   18,     ,
449,19540924,    0,     ,
449,19540925,   61,     ,
449,19540926,   19,     ,
449,19540927,   71,     ,
449,19540928,    0,     ,
449,19540929,  111,     ,
449,19540930,   47,     ,
449,19541001,  105,     ,
449,19541002,    1,     ,
449,19541003,    0,     ,
449,19541004,   24,     ,
449,19541005,   44,     ,
449,19541006,  144,     ,
449,19541007,  105,     ,
449,19541008,   21,     ,
449,19541009,   26,     ,
449,19541010,    1,     ,
449,19541011,   21,     ,
449,19541012,    1,     ,
449,19541013,    6,     ,
449,19541014,   25,     ,
449,19541015,    0,     ,
449,19541016,    1,     ,
449,19541017,   31,     ,
449,19541018,    2,     ,
449,19541019,   66,     ,
449,19541020,    4,     ,
449,19541021,    9,     ,
449,19541022,    2,     ,
449,19541023,  119,     ,
449,19541024,    1,     ,
449,19541025,   78,     ,
449,19541026,   37,     ,
449,19541027,   21,     ,
449,19541028,  136,     ,
449,19541029,    2,     ,
449,19541030,   50,     ,
449,19541031,   45,     ,
449,19541101,    4,     ,
449,19541102,    1,     ,
449,19541103,    1,     ,
449,19541104,    1,     ,
449,19541105,    0,     ,
449,19541106,    0,     ,
449,19541107,   49,     ,
449,19541108,  196,     ,
449,19541109,   24,     ,
449,19541110,    3,     ,
449,19541111,   41,     ,
449,19541112,    8,     ,
449,19541113,    1,     ,
449,19541114,   31,     ,
449,19541115,   42,     ,
449,19541116,   29,     ,
449,19541117,   66,     ,
449,19541118,    5,     ,
449,19541119,    0,     ,
449,19541120,    1,     ,
449,19541121,    1,     ,
449,19541122,    0,     ,
449,19541123,    2,     ,
449,19541124,   68,     ,
449,19541125,   24,     ,
449,19541126,   14,     ,
449,19541127,   29,     ,
449,19541128,   45,     ,
449,19541129,    4,     ,
449,19541130,   38,     ,
449,19541201,   43,     ,
449,19541202,    2,     ,
449,19541203,    2,     ,
449,19541204,    3,     ,
449,19541205,    9,     ,
449,19541206,    0,     ,
449,19541207,   44,     ,
449,19541208,    2,     ,
449,19541209,   53,     ,
449,19541210,    7,     ,
449,19541211,    2,     ,
449,19541212,    3,     ,
449,19541213,   55,     ,
449,19541214,   90,     ,
449,19541215,    7,     ,
449,19541216,    3,     ,
449,19541217,    1,     ,
449,19541218,    3,     ,
449,19541219,    1,     ,
449,19541220,    2,     ,
449,19541221,    0,     ,
449,19541222,   16,     ,
449,19541223,   45,     ,
449,19541224,   66,     ,
449,19541225,   64,     ,
449,19541226,   47,     ,
449,19541227,    1,     ,
449,19541228,    0,     ,
449,19541229,    0,     ,
449,19541230,    8,     ,
449,19541231,    0,     ,
449,19550101,    0,     ,
449,19550102,    0,     ,
449,19550103,    0,     ,
449,19550104,    0,     ,
449,19550105,    0,     ,
449,19550106,    0,     ,
449,19550107,    0,     ,
449,19550108,    0,     ,
449,19550109,    0,     ,
449,19550110,    0,     ,
449,19550111,   91,     ,
449,19550112,   17,     ,
449,19550113,    0,     ,
449,19550114,   53,     ,
449,19550115,    3,     ,
449,19550116,   21,     ,
449,19550117,  285,     ,
449,19550118,   18,     ,
449,19550119,   11,     ,
449,19550120,    1,     ,
449,19550121,    0,     ,
449,19550122,   58,     ,
449,19550123,   52,     ,
449,19550124,    2,     ,
449,19550125,    2,     ,
449,19550126,    0,     ,
449,19550127,    0,     ,
449,19550128,    0,     ,
449,19550129,    0,     ,
449,19550130,    0,     ,
449,19550131,    9,     ,
449,19550201,    6,     ,
449,19550202,    1,     ,
449,19550203,   34,     ,
449,19550204,   27,     ,
449,19550205,   56,     ,
449,19550206,    9,     ,
449,19550207,    7,     ,
449,19550208,  118,     ,
449,19550209,    0,     ,
449,19550210,   47,     ,
449,19550211,    5,     ,
449,19550212,   23,     ,
449,19550213,   90,     ,
449,19550214,   32,     ,
449,19550215,   68,     ,
449,19550216,    5,     ,
449,19550217,   59,     ,
449,19550218,    3,     ,
449,19550219,    1,     ,
449,19550220,    1,     ,
449,19550221,    0,     ,
449,19550222,    0,     ,
449,19550223,    0,     ,
449,19550224,    0,     ,
449,19550225,    0,     ,
449,19550226,    0,     ,
449,19550227,    0,     ,
449,19550228,    0,     ,
449,19550301,    0,     ,
449,19550302,    0,     ,
449,19550303,    0,     ,
449,19550304,    0,     ,
449,19550305,    6,     ,
449,19550306,   16,     ,
449,19550307,   14,     ,
449,19550308,   11,     ,
449,19550309,    8,     ,
449,19550310,    0,     ,
449,19550311,    0,     ,
449,19550312,    0,     ,
449,19550313,    0,     ,
449,19550314,    0,     ,
449,19550315,   10,     ,
449,19550316,    1,     ,
449,19550317,   29,     ,
449,19550318,    8,     ,
449,19550319,   51,     ,
449,19550320,    2,     ,
449,19550321,    0,     ,
449,19550322,    0,     ,
449,19550323,   25,     ,
449,19550324,   57,     ,
449,19550325,    0,     ,
449,19550326,   22,     ,
449,19550327,   31,     ,
449,19550328,    0,     ,
449,19550329,    0,     ,
449,19550330,    6,     ,
449,19550331,    0,     ,
449,19550401,    0,     ,
449,19550402,    1,     ,
449,19550403,    0,     ,
449,19550404,   40,     ,
449,19550405,    7,     ,
449,19550406,    0,     ,
449,19550407,   19,     ,
449,19550408,   13,     ,
449,19550409,   67,     ,
449,19550410,    3,     ,
449,19550411,   36,     ,
449,19550412,    0,     ,
449,19550413,    1,     ,
449,19550414,    0,     ,
449,19550415,    1,     ,
449,19550416,    0,     ,
449,19550417,    0,     ,
449,19550418,    0,     ,
449,19550419,    0,     ,
449,19550420,    0,     ,
449,19550421,    0,     ,
449,19550422,    0,     ,
449,19550423,    0,     ,
449,19550424,    7,     ,
449,19550425,    0,     ,
449,19550426,    0,     ,
449,19550427,    0,     ,
449,19550428,    0,     ,
449,19550429,    0,     ,
449,19550430,    1,     ,
449,19550501,   27,     ,
449,19550502,   24,     ,
449,19550503,    9,     ,
449,19550504,    4,     ,
449,19550505,    0,     ,
449,19550506,    0,     ,
449,19550507,  108,     ,
449,19550508,    0,     ,
449,19550509,    0,     ,
449,19550510,   19,     ,
449,19550511,    3,     ,
449,19550512,    0,     ,
449,19550513,    0,     ,
449,19550514,   28,     ,
449,19550515,  123,     ,
449,19550516,   13,     ,
449,19550517,   76,     ,
449,19550518,  186,     ,
449,19550519,    7,     ,
449,19550520,   13,     ,
449,19550521,    2,     ,
449,19550522,    5,     ,
449,19550523,    3,     ,
449,19550524,    1,     ,
449,19550525,    0,     ,
449,19550526,    0,     ,
449,19550527,    0,     ,
449,19550528,   30,     ,
449,19550529,    0,     ,
449,19550530,    0,     ,
449,19550531,    0,     ,
449,19550601,    0,     ,
449,19550602,    0,     ,
449,19550603,    0,     ,
449,19550604,    0,     ,
449,19550605,   70,     ,
449,19550606,    0,     ,
449,19550607,   11,     ,
449,19550608,   21,     ,
449,19550609,    4,     ,
449,19550610,    0,     ,
449,19550611,    0,     ,
449,19550612,    0,     ,
449,19550613,  176,     ,
449,19550614,    2,     ,
449,19550615,    0,     ,
449,19550616,    2,     ,
449,19550617,    0,     ,
449,19550618,    0,     ,
449,19550619,    0,     ,
449,19550620,  164,     ,
449,19550621,    7,     ,
449,19550622,    0,     ,
449,19550623,    0,     ,
449,19550624,    0,     ,
449,19550625,    0,     ,
449,19550626,    0,     ,
449,19550627,    0,     ,
449,19550628,    0,     ,
449,19550629,   23,     ,
449,19550630,   77,     ,
449,19550701,    0,     ,
449,19550702,   17,     ,
449,19550703,    0,     ,
449,19550704,   73,     ,
449,19550705,    9,     ,
449,19550706,    2,     ,
449,19550707,    0,     ,
449,19550708,    0,     ,
449,19550709,    0,     ,
449,19550710,    0,     ,
449,19550711,    0,     ,
449,19550712,    1,     ,
449,19550713,   31,     ,
449,19550714,    1,     ,
449,19550715,    0,     ,
449,19550716,    0,     ,
449,19550717,    0,     ,
449,19550718,   73,     ,
449,19550719,  143,     ,
449,19550720,    0,     ,
449,19550721,    0,     ,
449,19550722,    0,     ,
449,19550723,    0,     ,
449,19550724,    0,     ,
449,19550725,    1,     ,
449,19550726,    3,     ,
449,19550727,    0,     ,
449,19550728,    0,     ,
449,19550729,   10,     ,
449,19550730,    0,     ,
449,19550731,    0,     ,
449,19550801,    0,     ,
449,19550802,    0,     ,
449,19550803,  172,     ,
449,19550804,   34,     ,
449,19550805,    0,     ,
449,19550806,    0,     ,
449,19550807,    0,     ,
449,19550808,   55,     ,
449,19550809,   73,     ,
449,19550810,   78,     ,
449,19550811,    1,     ,
449,19550812,    0,     ,
449,19550813,   53,     ,
449,19550814,  111,     ,
449,19550815,    0,     ,
449,19550816,    1,     ,
449,19550817,    0,     ,
449,19550818,    0,     ,
449,19550819,    0,     ,
449,19550820,    0,     ,
449,19550821,    0,     ,
449,19550822,    0,     ,
449,19550823,    0,     ,
449,19550824,    0,     ,
449,19550825,    0,     ,
449,19550826,    2,     ,
449,19550827,   53,     ,
449,19550828,    0,     ,
449,19550829,    0,     ,
449,19550830,    0,     ,
449,19550831,    0,     ,
449,19550901,    0,     ,
449,19550902,    0,     ,
449,19550903,    0,     ,
449,19550904,    0,     ,
449,19550905,    0,     ,
449,19550906,  104,     ,
449,19550907,    0,     ,
449,19550908,    1,     ,
449,19550909,    0,     ,
449,19550910,   39,     ,
449,19550911,    0,     ,
449,19550912,   11,     ,
449,19550913,   76,     ,
449,19550914,  239,     ,
449,19550915,  449,     ,
449,19550916,   19,     ,
449,19550917,   51,     ,
449,19550918,    0,     ,
449,19550919,    1,     ,
449,19550920,    0,     ,
449,19550921,    0,     ,
449,19550922,    0,     ,
449,19550923,    0,     ,
449,19550924,    0,     ,
449,19550925,    0,     ,
449,19550926,   17,     ,
449,19550927,    0,     ,
449,19550928,  128,     ,
449,19550929,   11,     ,
449,19550930,    1,     ,
449,19551001,   25,     ,
449,19551002,    0,     ,
449,19551003,    0,     ,
449,19551004,    2,     ,
449,19551005,   56,     ,
449,19551006,  118,     ,
449,19551007,  140,     ,
449,19551008,   10,     ,
449,19551009,    0,     ,
449,19551010,    1,     ,
449,19551011,    1,     ,
449,19551012,    2,     ,
449,19551013,    2,     ,
449,19551014,    1,     ,
449,19551015,    0,     ,
449,19551016,   37,     ,
449,19551017,   23,     ,
449,19551018,   19,     ,
449,19551019,   41,     ,
449,19551020,   19,     ,
449,19551021,   56,     ,
449,19551022,   97,     ,
449,19551023,    3,     ,
449,19551024,   29,     ,
449,19551025,   18,     ,
449,19551026,    0,     ,
449,19551027,  145,     ,
449,19551028,  172,     ,
449,19551029,  124,     ,
449,19551030,   40,     ,
449,19551031,   42,     ,
449,19551101,    1,     ,
449,19551102,    1,     ,
449,19551103,   16,     ,
449,19551104,    0,     ,
449,19551105,    0,     ,
449,19551106,    4,     ,
449,19551107,   15,     ,
449,19551108,    2,     ,
449,19551109,    2,     ,
449,19551110,   12,     ,
449,19551111,   75,     ,
449,19551112,   21,     ,
449,19551113,    0,     ,
449,19551114,    0,     ,
449,19551115,    1,     ,
449,19551116,    2,     ,
449,19551117,   11,     ,
449,19551118,   11,     ,
449,19551119,    2,     ,
449,19551120,    1,     ,
449,19551121,    5,     ,
449,19551122,    1,     ,
449,19551123,   18,     ,
449,19551124,   19,     ,
449,19551125,    5,     ,
449,19551126,   58,     ,
449,19551127,   27,     ,
449,19551128,    6,     ,
449,19551129,    0,     ,
449,19551130,    0,     ,
449,19551201,    1,     ,
449,19551202,    4,     ,
449,19551203,    9,     ,
449,19551204,   46,     ,
449,19551205,    1,     ,
449,19551206,    2,     ,
449,19551207,    0,     ,
449,19551208,    5,     ,
449,19551209,   29,     ,
449,19551210,   81,     ,
449,19551211,   19,     ,
449,19551212,    0,     ,
449,19551213,    0,     ,
449,19551214,   35,     ,
449,19551215,   61,     ,
449,19551216,   76,     ,
449,19551217,   18,     ,
449,19551218,   55,     ,
449,19551219,   20,     ,
449,19551220,   37,     ,
449,19551221,   14,     ,
449,19551222,    0,     ,
449,19551223,    1,     ,
449,19551224,    5,     ,
449,19551225,   10,     ,
449,19551226,    9,     ,
449,19551227,   36,     ,
449,19551228,   48,     ,
449,19551229,    0,     ,
449,19551230,    5,     ,
449,19551231,   13,     ,
449,19560101,   51,    0,
449,19560102,   74,    0,
449,19560103,    0,    0,
449,19560104,    0,    0,
449,19560105,    0,    0,
449,19560106,    2,    0,
449,19560107,    5,    0,
449,19560108,   55,    0,
449,19560109,   28,    1,
449,19560110,   30,    2,
449,19560111,   66,    2,
449,19560112,   24,    0,
449,19560113,  154,    0,
449,19560114,    1,    0,
449,19560115,    7,    0,
449,19560116,    0,    0,
449,19560117,    1,    0,
449,19560118,    1,    0,
449,19560119,   24,    0,
449,19560120,   16,    0,
449,19560121,   45,    0,
449,19560122,   43,    0,
449,19560123,   90,    0,
449,19560124,  178,    0,
449,19560125,   33,    0,
449,19560126,    0,    0,
449,19560127,  127,    0,
449,19560128,    1,    0,
449,19560129,    7,    0,
449,19560130,  161,    0,
449,19560131,    3,  997,
449,19560201,    0,    0,
449,19560202,    0,    0,
449,19560203,    0,    0,
449,19560204,    0,    0,
449,19560205,   23,    2,
449,19560206,   20,    2,
449,19560207,    2,  997,
449,19560208,    2,    0,
449,19560209,    2,    0,
449,19560210,    0,    0,
449,19560211,    0,    0,
449,19560212,    1,  997,
449,19560213,   51,    8,
449,19560214,    2,    4,
449,19560215,   54,   15,
449,19560216,    2,   15,
449,19560217,    1,    8,
449,19560218,    8,    8,
449,19560219,    0,    8,
449,19560220,    5,    8,
449,19560221,    1,    8,
449,19560222,    0,    8,
449,19560223,    0,    8,
449,19560224,    0,    8,
449,19560225,    0,    8,
449,19560226,    0,    8,
449,19560227,    1,    8,
449,19560228,    1,    2,
449,19560229,   16,    0,
449,19560301,   15,    0,
449,19560302,   13,    0,
449,19560303,   35,    0,
449,19560304,   45,    0,
449,19560305,    1,    0,
449,19560306,    0,    0,
449,19560307,   13,    0,
449,19560308,    1,    0,
449,19560309,    0,    0,
449,19560310,    0,    0,
449,19560311,    0,    0,
449,19560312,    0,    0,
449,19560313,    0,    0,
449,19560314,    4,  997,
449,19560315,   32,  997,
449,19560316,    1,    0,
449,19560317,    6,    0,
449,19560318,    0,    0,
449,19560319,    0,    0,
449,19560320,   12,    0,
449,19560321,    0,    0,
449,19560322,   17,    0,
449,19560323,    2,    0,
449,19560324,    0,    0,
449,19560325,    0,    0,
449,19560326,    0,    0,
449,19560327,    0,    0,
449,19560328,    0,    0,
449,19560329,    0,    0,
449,19560330,    0,    0,
449,19560331,    0,    0,
449,19560401,    0,    0,
449,19560402,    0,    0,
449,19560403,    0,    0,
449,19560404,    7,    0,
449,19560405,   31,    0,
449,19560406,   34,    0,
449,19560407,    7,    0,
449,19560408,    1,    0,
449,19560409,    0,    0,
449,19560410,    0,    0,
449,19560411,   11,    0,
449,19560412,    1,    0,
449,19560413,   84,    0,
449,19560414,  206,    0,
449,19560415,    3,    0,
449,19560416,    0,    0,
449,19560417,    0,    0,
449,19560418,    0,    0,
449,19560419,    8,    0,
449,19560420,    4,    0,
449,19560421,    1,    0,
449,19560422,    0,    0,
449,19560423,    0,    0,
449,19560424,    0,    0,
449,19560425,    5,    0,
449,19560426,    1,    0,
449,19560427,    0,    0,
449,19560428,   10,    0,
449,19560429,   17,    0,
449,19560430,    0,    0,
449,19560501,    0,    0,
449,19560502,    0,    0,
449,19560503,    0,    0,
449,19560504,    0,    0,
449,19560505,    0,    0,
449,19560506,    0,    0,
449,19560507,    0,    0,
449,19560508,    0,    0,
449,19560509,    0,    0,
449,19560510,   22,    0,
449,19560511,    4,    0,
449,19560512,   17,    0,
449,19560513,    0,    0,
449,19560514,    0,    0,
449,19560515,    0,    0,
449,19560516,    0,    0,
449,19560517,    0,    0,
449,19560518,    0,    0,
449,19560519,    2,    0,
449,19560520,    0,    0,
449,19560521,    0,    0,
449,19560522,    0,    0,
449,19560523,    0,    0,
449,19560524,    0,    0,
449,19560525,   18,    0,
449,19560526,   64,    0,
449,19560527,    0,    0,
449,19560528,    0,    0,
449,19560529,   37,    0,
449,19560530,    1,    0,
449,19560531,    0,    0,
449,19560601,    0,    0,
449,19560602,    0,    0,
449,19560603,    0,    0,
449,19560604,   25,    0,
449,19560605,   48,    0,
449,19560606,    0,    0,
449,19560607,    0,    0,
449,19560608,    6,    0,
449,19560609,    1,    0,
449,19560610,   23,    0,
449,19560611,   22,    0,
449,19560612,   27,    0,
449,19560613,    1,    0,
449,19560614,    2,    0,
449,19560615,   39,    0,
449,19560616,   18,    0,
449,19560617,   39,    0,
449,19560618,   40,    0,
449,19560619,    1,    0,
449,19560620,   10,    0,
449,19560621,    0,    0,
449,19560622,    0,    0,
449,19560623,    0,    0,
449,19560624,    4,    0,
449,19560625,    0,    0,
449,19560626,    0,    0,
449,19560627,   11,    0,
449,19560628,    0,    0,
449,19560629,   16,    0,
449,19560630,   44,    0,
449,19560701,    3,    0,
449,19560702,   26,    0,
449,19560703,    0,    0,
449,19560704,    4,    0,
449,19560705,   40,    0,
449,19560706,   47,    0,
449,19560707,    0,    0,
449,19560708,    0,    0,
449,19560709,    0,    0,
449,19560710,    4,    0,
449,19560711,   27,    0,
449,19560712,    0,    0,
449,19560713,    0,    0,
449,19560714,    0,    0,
449,19560715,  104,    0,
449,19560716,    0,    0,
449,19560717,    0,    0,
449,19560718,    0,    0,
449,19560719,  175,    0,
449,19560720,   52,    0,
449,19560721,    0,    0,
449,19560722,    0,    0,
449,19560723,    0,    0,
